target_id	length	eff_length	est_counts	tpm
AFCEA10_006353-T1	6823	6824	1.09303e+07	84490.2
AFCEA10_006351-T1	6824	6825	9.69508e+06	74930.8
AFCEA10_011119-T1	753	754	243120	17008.3
AFCEA10_006359-T1	7298	7299	749981	5420
AFCEA10_011080-T1	222	223	18912.4	4473.57
AFCEA10_008374-T1	772	773	23490	1602.93
AFCEA10_001041-T1	897	898	26177	1537.64
AFCEA10_000785-T1	420	421	6922.09	867.295
AFCEA10_010769-T1	1683	1684	24940.5	781.223
AFCEA10_008373-T1	1251	1252	17915.9	754.824
AFCEA10_005499-T1	1292	1293	15400.3	628.263
AFCEA10_010788-T1	647	648	7177.01	584.225
AFCEA10_010790-T1	903	904	9864.2	575.579
AFCEA10_003161-T1	1497	1498	13396.1	471.713
AFCEA10_002890-T1	639	640	5102.7	420.564
AFCEA10_009691-T1	309	310	2166.71	368.68
AFCEA10_008512-T1	513	514	3440	353.026
AFCEA10_011326-T1	436	437	2593	312.992
AFCEA10_008294-T1	1059	1060	6093.56	303.233
AFCEA10_003154-T1	1544	1545	7043	240.459
AFCEA10_008698-T1	416	417	1821.5	230.412
AFCEA10_010708-T1	2562	2563	10252.1	210.998
AFCEA10_010168-T1	2075	2076	7542.18	191.638
AFCEA10_010707-T1	2612	2613	8132.1	164.163
AFCEA10_010178-T1	1131	1132	3245.83	151.249
AFCEA10_010726-T1	966	967	2528	137.899
AFCEA10_000159-T1	1393	1394	3619.99	136.98
AFCEA10_011109-T1	1096	1097	2509.77	120.681
AFCEA10_010961-T1	940	941	2068.67	115.962
AFCEA10_010953-T1	762	763	1619.85	111.986
AFCEA10_008523-T1	210	211	445.5	111.372
AFCEA10_010588-T1	738	739	1419.53	101.324
AFCEA10_009690-T1	336	337	581	90.9406
AFCEA10_000161-T1	444	445	748.637	88.7407
AFCEA10_010963-T1	2040	2041	3267.45	84.4458
AFCEA10_010182-T1	884	885	1365.1	81.364
AFCEA10_000164-T1	1123	1124	1729	81.141
AFCEA10_010710-T1	888	889	1358.45	80.6033
AFCEA10_008376-T1	1980	1981	2971.5	79.1231
AFCEA10_007497-T1	2083	2084	2997.96	75.8821
AFCEA10_010814-T1	1996	1997	2645.18	69.8698
AFCEA10_010341-T1	1078	1079	1402.31	68.5542
AFCEA10_000674-T1	1038	1039	1330.18	67.5317
AFCEA10_010629-T1	384	385	454.5	62.2709
AFCEA10_008285-T1	1393	1394	1601.55	60.6025
AFCEA10_008526-T1	1097	1098	1249.45	60.0244
AFCEA10_010766-T1	426	427	485	59.9136
AFCEA10_006357-T1	7314	7315	8145.26	58.7357
AFCEA10_011312-T1	690	691	744.5	56.8327
AFCEA10_007473-T1	3899	3900	4173.23	56.4442
AFCEA10_010825-T1	2241	2242	2385.35	56.1215
AFCEA10_011168-T1	1140	1141	1163.5	53.7889
AFCEA10_010725-T1	1138	1139	1160.95	53.7651
AFCEA10_004915-T1	1785	1786	1745.5	51.5526
AFCEA10_011382-T1	1241	1242	1184.3	50.2981
AFCEA10_004913-T1	1801	1802	1703.93	49.878
AFCEA10_008375-T1	1380	1381	1300.3	49.6665
AFCEA10_011345-T1	817	818	765.326	49.352
AFCEA10_005967-T1	980	981	858	46.135
AFCEA10_010453-T1	629	630	532.051	44.5476
AFCEA10_008165-T1	1828	1829	1494.83	43.1111
AFCEA10_011325-T1	1105	1106	903.462	43.089
AFCEA10_000680-T1	1078	1079	868.486	42.4574
AFCEA10_001464-T1	1846	1847	1329.74	37.9761
AFCEA10_011021-T1	438	439	315.5	37.9094
AFCEA10_006264-T1	874	875	612	36.894
AFCEA10_001276-T1	3838	3839	2598	35.6971
AFCEA10_001304-T1	882	883	578.749	34.5733
AFCEA10_011313-T1	1494	1495	964	34.0132
AFCEA10_004909-T1	1323	1324	837.34	33.36
AFCEA10_010347-T1	606	607	363.941	31.6267
AFCEA10_000786-T1	1653	1654	980.5	31.2697
AFCEA10_001281-T1	237	238	140.138	31.0592
AFCEA10_009521-T1	773	774	452.5	30.8382
AFCEA10_011076-T1	383	384	222.5	30.564
AFCEA10_010554-T1	498	499	273.418	28.9027
AFCEA10_010167-T2	2340	2341	1220.1	27.492
AFCEA10_008507-T1	1863	1864	964	27.2799
AFCEA10_000783-T1	4321	4322	2174.19	26.5353
AFCEA10_010891-T1	2076	2077	1042.89	26.486
AFCEA10_010730-T1	570	571	281	25.9586
AFCEA10_001032-T1	1104	1105	539.033	25.7315
AFCEA10_008303-T1	1836	1837	887.232	25.4765
AFCEA10_011167-T1	273	274	129	24.8342
AFCEA10_010163-T1	597	598	281.412	24.8229
AFCEA10_003153-T1	1316	1317	608	24.3517
AFCEA10_011023-T1	2202	2203	990.931	23.7269
AFCEA10_010492-T1	889	890	395.755	23.4557
AFCEA10_011481-T1	446	447	196.974	23.2442
AFCEA10_003171-T1	968	969	409.962	22.3168
AFCEA10_003151-T1	642	643	270.222	22.1677
AFCEA10_002662-T1	1734	1735	720.201	21.8961
AFCEA10_010108-T1	1083	1084	446.25	21.715
