target_id	length	eff_length	est_counts	tpm
AF47.4_009783-T1	4896	4897	2.86646e+07	267692
AF47.4_009781-T1	4347	4348	2.03446e+07	213983
AF47.4_009786-T1	573	574	17291.8	1377.68
AF47.4_009777-T1	4343	4344	42916.9	451.812
AF47.4_010212-T1	71	72	52.1429	33.1194
AF47.4_010227-T1	71	72	52.1429	33.1194
AF47.4_010238-T1	71	72	52.1429	33.1194
AF47.4_010253-T1	71	72	52.1429	33.1194
AF47.4_010268-T1	71	72	52.1429	33.1194
AF47.4_010299-T1	71	72	52.1429	33.1194
AF47.4_010314-T1	71	72	52.1429	33.1194
AF47.4_005167-T1	2470	2471	1240.04	22.9501
AF47.4_010198-T1	71	72	35	22.2308
AF47.4_010213-T1	71	72	35	22.2308
AF47.4_010239-T1	71	72	35	22.2308
AF47.4_010254-T1	71	72	35	22.2308
AF47.4_010269-T1	71	72	35	22.2308
AF47.4_010285-T1	71	72	35	22.2308
AF47.4_010300-T1	71	72	35	22.2308
AF47.4_010202-T1	73	74	33.8571	20.9237
AF47.4_010217-T1	73	74	33.8571	20.9237
AF47.4_010243-T1	73	74	33.8571	20.9237
AF47.4_010258-T1	73	74	33.8571	20.9237
AF47.4_010273-T1	73	74	33.8571	20.9237
AF47.4_010289-T1	73	74	33.8571	20.9237
AF47.4_010304-T1	73	74	33.8571	20.9237
AF47.4_010201-T1	73	74	33.625	20.7802
AF47.4_010216-T1	73	74	33.625	20.7802
AF47.4_010229-T1	73	74	33.625	20.7802
AF47.4_010242-T1	73	74	33.625	20.7802
AF47.4_010257-T1	73	74	33.625	20.7802
AF47.4_010272-T1	73	74	33.625	20.7802
AF47.4_010288-T1	73	74	33.625	20.7802
AF47.4_010303-T1	73	74	33.625	20.7802
AF47.4_010200-T1	85	86	36.125	19.2101
AF47.4_010215-T1	85	86	36.125	19.2101
AF47.4_010228-T1	85	86	36.125	19.2101
AF47.4_010241-T1	85	86	36.125	19.2101
AF47.4_010256-T1	85	86	36.125	19.2101
AF47.4_010271-T1	85	86	36.125	19.2101
AF47.4_010287-T1	85	86	36.125	19.2101
AF47.4_010302-T1	85	86	36.125	19.2101
AF47.4_010203-T1	72	73	25.875	16.2098
AF47.4_010218-T1	72	73	25.875	16.2098
AF47.4_010230-T1	72	73	25.875	16.2098
AF47.4_010244-T1	72	73	25.875	16.2098
AF47.4_010259-T1	72	73	25.875	16.2098
AF47.4_010274-T1	72	73	25.875	16.2098
AF47.4_010290-T1	72	73	25.875	16.2098
AF47.4_010305-T1	72	73	25.875	16.2098
AF47.4_010199-T1	71	72	22.2857	14.1551
AF47.4_010214-T1	71	72	22.2857	14.1551
AF47.4_010240-T1	71	72	22.2857	14.1551
AF47.4_010255-T1	71	72	22.2857	14.1551
AF47.4_010270-T1	71	72	22.2857	14.1551
AF47.4_010286-T1	71	72	22.2857	14.1551
AF47.4_010301-T1	71	72	22.2857	14.1551
AF47.4_010204-T1	86	87	20.2857	10.6633
AF47.4_010219-T1	86	87	20.2857	10.6633
AF47.4_010245-T1	86	87	20.2857	10.6633
AF47.4_010260-T1	86	87	20.2857	10.6633
AF47.4_010275-T1	86	87	20.2857	10.6633
AF47.4_010291-T1	86	87	20.2857	10.6633
AF47.4_010306-T1	86	87	20.2857	10.6633
AF47.4_010209-T1	72	73	12.4286	7.78606
AF47.4_010224-T1	72	73	12.4286	7.78606
AF47.4_010235-T1	72	73	12.4286	7.78606
AF47.4_010250-T1	72	73	12.4286	7.78606
AF47.4_010265-T1	72	73	12.4286	7.78606
AF47.4_010296-T1	72	73	12.4286	7.78606
AF47.4_010311-T1	72	73	12.4286	7.78606
AF47.4_010211-T1	71	72	11.8571	7.53125
AF47.4_010226-T1	71	72	11.8571	7.53125
AF47.4_010237-T1	71	72	11.8571	7.53125
AF47.4_010252-T1	71	72	11.8571	7.53125
AF47.4_010267-T1	71	72	11.8571	7.53125
AF47.4_010298-T1	71	72	11.8571	7.53125
AF47.4_010313-T1	71	72	11.8571	7.53125
AF47.4_010205-T1	71	72	9.28571	5.89797
AF47.4_010220-T1	71	72	9.28571	5.89797
AF47.4_010231-T1	71	72	9.28571	5.89797
AF47.4_010246-T1	71	72	9.28571	5.89797
AF47.4_010261-T1	71	72	9.28571	5.89797
AF47.4_010292-T1	71	72	9.28571	5.89797
AF47.4_010307-T1	71	72	9.28571	5.89797
AF47.4_010331-T1	1884	1885	194.334	4.71473
AF47.4_010284-T1	1413	1414	145	4.68963
AF47.4_010207-T1	73	74	7.5	4.63499
AF47.4_010222-T1	73	74	7.5	4.63499
AF47.4_010248-T1	73	74	7.5	4.63499
AF47.4_010263-T1	73	74	7.5	4.63499
AF47.4_010294-T1	73	74	7.5	4.63499
AF47.4_010309-T1	73	74	7.5	4.63499
AF47.4_010210-T1	73	74	6.14286	3.79628
AF47.4_010225-T1	73	74	6.14286	3.79628
AF47.4_010236-T1	73	74	6.14286	3.79628
AF47.4_010251-T1	73	74	6.14286	3.79628
AF47.4_010266-T1	73	74	6.14286	3.79628
AF47.4_010297-T1	73	74	6.14286	3.79628
AF47.4_010312-T1	73	74	6.14286	3.79628
AF47.4_010206-T1	74	75	5	3.0488
AF47.4_010221-T1	74	75	5	3.0488
AF47.4_010247-T1	74	75	5	3.0488
AF47.4_010262-T1	74	75	5	3.0488
AF47.4_010293-T1	74	75	5	3.0488
AF47.4_010308-T1	74	75	5	3.0488
AF47.4_009798-T1	387	388	25.5865	3.01578
AF47.4_010208-T1	73	74	2.71429	1.67743
AF47.4_010223-T1	73	74	2.71429	1.67743
AF47.4_010234-T1	73	74	2.71429	1.67743
AF47.4_010249-T1	73	74	2.71429	1.67743
AF47.4_010264-T1	73	74	2.71429	1.67743
AF47.4_010295-T1	73	74	2.71429	1.67743
AF47.4_010310-T1	73	74	2.71429	1.67743
AF47.4_003705-T1	1545	1546	24.3221	0.719469
AF47.4_009775-T1	885	886	4.00187	0.206561
AF47.4_003756-T1	1521	1522	2.37004	0.0712132
AF47.4_003240-T1	2746	2747	1	0.016648
AF47.4_010332-T2	4777	4778	0.708474	0.00678105
AF47.4_010332-T1	4782	4783	0.291526	0.00278739
AF47.4_000567-T1	858	859	0	0
AF47.4_001554-T1	1368	1369	0	0
AF47.4_001555-T1	1035	1036	0	0
AF47.4_003168-T1	1904	1905	0	0
AF47.4_003168-T2	2023	2024	0	0
AF47.4_003169-T1	1498	1499	0	0
AF47.4_003170-T1	3339	3340	0	0
