target_id	length	eff_length	est_counts	tpm
AFB5233_010073-T1	6450	6451	3.48108e+07	278971
AFB5233_009552-T1	4423	4424	1.27538e+07	149038
AFB5233_010087-T1	662	663	8918.99	695.464
AFB5233_010055-T1	6748	6749	68954.2	528.194
AFB5233_009880-T1	1964	1965	14614.4	384.496
AFB5233_010070-T1	6748	6749	49173.9	376.676
AFB5233_010050-T1	4799	4800	22375.4	240.991
AFB5233_010149-T1	813	814	2640	167.669
AFB5233_010158-T1	1011	1012	2913.42	148.831
AFB5233_010117-T1	71	72	182.5	131.04
AFB5233_010132-T1	71	72	182.5	131.04
AFB5233_010081-T1	4645	4646	11087.8	123.378
AFB5233_010076-T1	4267	4268	8726.11	105.699
AFB5233_010079-T1	2255	2256	4109.69	94.1766
AFB5233_009529-T1	1145	1146	1401.5	63.2238
AFB5233_010106-T1	73	74	89.6667	62.6429
AFB5233_010121-T1	73	74	89.6667	62.6429
AFB5233_010136-T1	73	74	89.6667	62.6429
AFB5233_010051-T1	483	484	586.029	62.596
AFB5233_010103-T1	71	72	81.6667	58.6388
AFB5233_010118-T1	71	72	81.6667	58.6388
AFB5233_010133-T1	71	72	81.6667	58.6388
AFB5233_010105-T1	85	86	96.3333	57.9096
AFB5233_010120-T1	85	86	96.3333	57.9096
AFB5233_010135-T1	85	86	96.3333	57.9096
AFB5233_009546-T1	818	819	885.5	55.8955
AFB5233_010107-T1	73	74	79	55.1909
AFB5233_010122-T1	73	74	79	55.1909
AFB5233_010137-T1	73	74	79	55.1909
AFB5233_010083-T1	4414	4415	4422.34	51.7838
AFB5233_010108-T1	72	73	69	48.8651
AFB5233_010123-T1	72	73	69	48.8651
AFB5233_010138-T1	72	73	69	48.8651
AFB5233_010104-T1	71	72	52	37.3373
AFB5233_010119-T1	71	72	52	37.3373
AFB5233_010134-T1	71	72	52	37.3373
AFB5233_003297-T1	996	997	635	32.9269
AFB5233_010114-T1	72	73	43	30.4522
AFB5233_010129-T1	72	73	43	30.4522
AFB5233_010116-T1	71	72	41.5	29.7981
AFB5233_010131-T1	71	72	41.5	29.7981
AFB5233_010109-T1	86	87	47.3333	28.1268
AFB5233_010124-T1	86	87	47.3333	28.1268
AFB5233_010139-T1	86	87	47.3333	28.1268
AFB5233_009530-T1	1756	1757	807.684	23.7652
AFB5233_010110-T1	71	72	32.5	23.3358
AFB5233_010125-T1	71	72	32.5	23.3358
AFB5233_006995-T1	3166	3167	1229	20.0621
AFB5233_007001-T1	2243	2244	834	19.2139
AFB5233_010084-T1	483	484	153.201	16.364
AFB5233_010151-T1	745	746	232.561	16.1165
AFB5233_010112-T1	73	74	22.5	15.7189
AFB5233_010127-T1	73	74	22.5	15.7189
AFB5233_010115-T1	73	74	21.5	15.0203
AFB5233_010130-T1	73	74	21.5	15.0203
AFB5233_010160-T1	738	739	151.64	10.6082
AFB5233_010111-T1	74	75	15	10.3396
AFB5233_010126-T1	74	75	15	10.3396
AFB5233_010113-T1	73	74	9.5	6.63689
AFB5233_010128-T1	73	74	9.5	6.63689
AFB5233_007813-T1	1392	1393	145	5.38133
AFB5233_010190-T1	3159	3160	292.911	4.79205
AFB5233_006194-T1	934	935	75.0915	4.15195
AFB5233_010145-T1	1957	1958	140.569	3.71149
AFB5233_006993-T1	855	856	60.6667	3.66394
AFB5233_010148-T1	855	856	60.6667	3.66394
AFB5233_009881-T1	3643	3644	251.997	3.5751
AFB5233_009879-T1	2067	2068	121.18	3.02936
AFB5233_006178-T1	2949	2950	157.661	2.76296
AFB5233_010075-T1	4248	4249	212.386	2.58411
AFB5233_010057-T1	4384	4385	165.15	1.94706
AFB5233_010080-T1	537	538	17.3654	1.66868
AFB5233_010172-T1	216	217	6.78307	1.61599
AFB5233_010142-T1	354	355	9.5	1.38346
AFB5233_006188-T1	1569	1570	41	1.35007
AFB5233_009547-T1	1569	1570	41	1.35007
AFB5233_010161-T1	400	401	8.52382	1.09891
AFB5233_010147-T1	1322	1323	20.2173	0.790017
AFB5233_010183-T1	1014	1015	14	0.713074
AFB5233_009537-T1	6306	6307	80.3388	0.658529
AFB5233_010153-T1	267	268	3.28576	0.633832
AFB5233_009553-T1	1211	1212	12.7271	0.542874
AFB5233_009882-T1	450	451	3.26054	0.373754
AFB5233_009538-T1	1167	1168	7.49999	0.331963
AFB5233_006192-T1	993	994	4.5	0.234045
AFB5233_006181-T1	1605	1606	5.5	0.177047
AFB5233_010169-T1	690	691	2	0.149632
AFB5233_010056-T1	348	349	1.00097	0.148275
AFB5233_010085-T1	348	349	1.00097	0.148275
AFB5233_010062-T1	648	649	1.69983	0.135405
AFB5233_010068-T1	648	649	1.69983	0.135405
AFB5233_007070-T1	4651	4652	11	0.122243
AFB5233_006185-T1	1059	1060	2	0.0975431
AFB5233_006189-T1	1155	1156	1.5	0.067082
AFB5233_006191-T1	789	790	0.5	0.0327202
AFB5233_010146-T1	3643	3644	0.00683437	9.696e-05
AFB5233_010140-T1	336	337	0.000461538	7.08028e-05
AFB5233_006179-T1	1101	1102	2.99039e-05	1.40288e-06
AFB5233_010159-T1	2176	2177	5.21963e-08	1.23952e-09
AFB5233_000089-T1	1518	1519	0	0
AFB5233_000090-T1	948	949	0	0
AFB5233_003202-T1	1262	1263	0	0
AFB5233_003291-T1	1143	1144	0	0
AFB5233_003292-T1	744	745	0	0
AFB5233_003293-T1	321	322	0	0
AFB5233_003294-T1	366	367	0	0
AFB5233_003295-T1	1056	1057	0	0
AFB5233_003296-T1	552	553	0	0
AFB5233_003298-T1	954	955	0	0
AFB5233_003299-T1	1383	1384	0	0
AFB5233_003300-T1	579	580	0	0
AFB5233_003301-T1	1176	1177	0	0
AFB5233_003302-T1	675	676	0	0
AFB5233_003303-T1	1746	1747	0	0
AFB5233_003304-T1	1312	1313	0	0
AFB5233_003305-T1	366	367	0	0
AFB5233_004053-T1	898	899	0	0
AFB5233_004054-T1	321	322	0	0
AFB5233_004055-T1	1188	1189	0	0
AFB5233_004056-T1	336	337	0	0
AFB5233_004058-T1	483	484	0	0
AFB5233_004059-T1	2187	2188	0	0
AFB5233_004060-T1	168	169	0	0
AFB5233_004062-T1	210	211	0	0
AFB5233_004785-T1	282	283	0	0
AFB5233_005958-T1	474	475	0	0
AFB5233_006175-T1	831	832	0	0
AFB5233_006176-T1	162	163	0	0
AFB5233_006177-T1	2106	2107	0	0
AFB5233_006180-T1	1191	1192	0	0
AFB5233_006182-T1	657	658	0	0
AFB5233_006183-T1	282	283	0	0
AFB5233_006184-T1	1986	1987	0	0
AFB5233_006190-T1	306	307	0	0
AFB5233_006448-T1	3528	3529	0	0
AFB5233_006449-T1	2924	2925	0	0
AFB5233_006450-T1	2873	2874	0	0
AFB5233_006451-T1	417	418	0	0
AFB5233_006452-T1	375	376	0	0
AFB5233_006979-T1	174	175	0	0
AFB5233_006980-T1	1032	1033	0	0
AFB5233_006981-T1	390	391	0	0
AFB5233_006982-T1	3027	3028	0	0
AFB5233_006983-T1	1890	1891	0	0
AFB5233_006984-T1	690	691	0	0
AFB5233_006985-T1	1635	1636	0	0
AFB5233_006987-T1	891	892	0	0
AFB5233_006988-T1	1216	1217	0	0
AFB5233_007063-T1	1035	1036	0	0
AFB5233_007064-T1	1599	1600	0	0
AFB5233_007064-T2	1582	1583	0	0
AFB5233_007064-T3	1540	1541	0	0
AFB5233_007065-T1	2904	2905	0	0
AFB5233_007066-T1	1236	1237	0	0
AFB5233_007067-T1	1357	1358	0	0
AFB5233_007069-T1	1050	1051	0	0
AFB5233_007071-T1	1110	1111	0	0
AFB5233_007073-T1	3678	3679	0	0
AFB5233_007382-T1	918	919	0	0
AFB5233_007383-T1	1281	1282	0	0
AFB5233_007756-T1	1595	1596	0	0
AFB5233_007757-T1	2122	2123	0	0
AFB5233_007758-T1	2253	2254	0	0
AFB5233_007806-T1	1780	1781	0	0
AFB5233_007807-T1	1652	1653	0	0
AFB5233_007952-T1	1308	1309	0	0
AFB5233_008341-T1	1183	1184	0	0
AFB5233_008342-T1	2716	2717	0	0
AFB5233_009036-T1	969	970	0	0
AFB5233_009037-T1	1227	1228	0	0
AFB5233_009038-T1	729	730	0	0
AFB5233_009039-T1	282	283	0	0
AFB5233_009040-T1	948	949	0	0
AFB5233_009041-T1	513	514	0	0
AFB5233_009042-T1	1143	1144	0	0
AFB5233_009043-T1	3016	3017	0	0
AFB5233_009044-T1	650	651	0	0
AFB5233_009416-T1	1296	1297	0	0
AFB5233_009539-T1	1191	1192	0	0
AFB5233_009540-T1	1638	1639	0	0
AFB5233_009542-T1	282	283	0	0
AFB5233_009543-T1	1986	1987	0	0
AFB5233_009544-T1	1131	1132	0	0
AFB5233_009545-T1	1266	1267	0	0
AFB5233_009548-T1	597	598	0	0
AFB5233_009549-T1	561	562	0	0
AFB5233_009550-T1	894	895	0	0
AFB5233_009551-T1	561	562	0	0
AFB5233_009554-T1	324	325	0	0
AFB5233_009555-T1	912	913	0	0
AFB5233_009883-T1	315	316	0	0
AFB5233_009954-T1	1284	1285	0	0
AFB5233_009955-T1	1722	1723	0	0
AFB5233_009956-T1	915	916	0	0
AFB5233_009959-T1	597	598	0	0
AFB5233_009960-T1	483	484	0	0
AFB5233_010048-T1	651	652	0	0
AFB5233_010049-T1	324	325	0	0
AFB5233_010052-T1	324	325	0	0
AFB5233_010053-T1	867	868	0	0
AFB5233_010054-T1	417	418	0	0
AFB5233_010058-T1	324	325	0	0
AFB5233_010059-T1	1052	1053	0	0
AFB5233_010060-T1	324	325	0	0
AFB5233_010061-T1	867	868	0	0
AFB5233_010063-T1	324	325	0	0
AFB5233_010064-T1	867	868	0	0
AFB5233_010065-T1	578	579	0	0
AFB5233_010066-T1	324	325	0	0
AFB5233_010067-T1	3530	3531	0	0
AFB5233_010069-T1	324	325	0	0
AFB5233_010071-T1	324	325	0	0
AFB5233_010072-T1	882	883	0	0
AFB5233_010074-T1	324	325	0	0
AFB5233_010078-T1	330	331	0	0
AFB5233_010082-T1	324	325	0	0
AFB5233_010086-T1	867	868	0	0
AFB5233_010089-T1	324	325	0	0
AFB5233_010091-T1	522	523	0	0
AFB5233_010092-T1	324	325	0	0
AFB5233_010093-T1	1060	1061	0	0
AFB5233_010095-T1	324	325	0	0
AFB5233_010096-T1	870	871	0	0
AFB5233_010097-T1	561	562	0	0
AFB5233_010098-T1	870	871	0	0
AFB5233_010099-T1	324	325	0	0
AFB5233_010100-T1	870	871	0	0
AFB5233_010101-T1	324	325	0	0
AFB5233_010102-T1	864	865	0	0
AFB5233_010141-T1	1714	1715	0	0
AFB5233_010143-T1	714	715	0	0
AFB5233_010152-T1	441	442	0	0
AFB5233_010154-T1	708	709	0	0
AFB5233_010155-T1	3774	3775	0	0
AFB5233_010162-T1	549	550	0	0
AFB5233_010166-T1	852	853	0	0
AFB5233_010167-T1	1134	1135	0	0
AFB5233_010168-T1	426	427	0	0
AFB5233_010170-T1	690	691	0	0
AFB5233_010171-T1	1353	1354	0	0
AFB5233_010173-T1	1113	1114	0	0
AFB5233_010179-T1	657	658	0	0
AFB5233_010184-T1	1043	1044	0	0
AFB5233_010212-T1	1632	1633	0	0
AFB5233_010214-T1	803	804	0	0
